participantId,trialId,trialOrder,responseId,stage,status,rejectReason,description,rejectTime,percentComplete,instruction,responsePrompt,answer,correctAnswer,duration,cleanedDuration,meta,startTime,endTime,responseMin,responseMax,configHash
"69e266c172efe398cfc4c52d","$graph-literacy-scale.components.Q6","14","windowEvents","prolific full","","","","","","","","{""focus"":3,""input"":2,""keydown"":0,""keyup"":0,""mousemove"":68,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","",""
"69e266c172efe398cfc4c52d","$graph-literacy-scale.components.Q7","15","res-Q7","prolific full","completed","","","","100.00","Here is some information about an imaginary disease called Adeolitis.","According to your best guess, what will the percentage of people with Adeolitis be in the year 2010?___%","25","24","13156","13156","{
  ""chartType"": ""line""
}","2026-04-21T16:50:21.055Z","2026-04-21T16:50:34.211Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e266c172efe398cfc4c52d","$graph-literacy-scale.components.Q7","15","windowEvents","prolific full","","","","","","","","{""focus"":2,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":25,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","",""
"69e266c172efe398cfc4c52d","$graph-literacy-scale.components.Q8","16","res-Q8","prolific full","completed","","","","100.00","The following figure shows the number of men and women among patients with disease X. The total number of circles is 100.","Of 100 patients with disease X, how many are women? ___ women","40","40","30827","30827","{
  ""chartType"": ""icon""
}","2026-04-21T16:50:34.262Z","2026-04-21T16:51:05.089Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e266c172efe398cfc4c52d","$graph-literacy-scale.components.Q8","16","windowEvents","prolific full","","","","","","","","{""focus"":2,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":102,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","",""
"69e266c172efe398cfc4c52d","$graph-literacy-scale.components.Q9","17","res-Q9","prolific full","completed","","","","100.00","The following figure shows the number of men and women among patients with disease X. The total number of circles is 100.","How many more men than women are there among 100 patients with disease X? ___ men","60","20","22808","22808","{
  ""chartType"": ""icon""
}","2026-04-21T16:51:05.142Z","2026-04-21T16:51:27.950Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e266c172efe398cfc4c52d","$graph-literacy-scale.components.Q9","17","windowEvents","prolific full","","","","","","","","{""focus"":2,""input"":2,""keydown"":2,""keyup"":1,""mousemove"":29,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","",""
"69e266c172efe398cfc4c52d","$graph-literacy-scale.components.Q11","18","res-Q11","prolific full","completed","","","","100.00","In the newspaper you see two advertisements, one on page 15 and another on page 17. Each is for a different treatment of psoriasis, and each includes a graph showing the effectiveness of the treatment over time.","Which of the treatments contributes to a larger decrease in the percentage of sick patients?","Nopsorian","Can't say","65004","65004","{
  ""chartType"": ""line""
}","2026-04-21T16:51:28.005Z","2026-04-21T16:52:33.009Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e266c172efe398cfc4c52d","$graph-literacy-scale.components.Q11","18","windowEvents","prolific full","","","","","","","","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":84,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":20,""visibility"":0}","","","","","","","","",""
"69e266c172efe398cfc4c52d","$graph-literacy-scale.components.Q13","19","res-Q13","prolific full","completed","","","","100.00","Here is some information about cancer therapies.","What is the percentage of cancer patients who die after chemotherapy? ___%","5","5","11724","11724","{
  ""chartType"": ""bar""
}","2026-04-21T16:52:33.079Z","2026-04-21T16:52:44.803Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e266c172efe398cfc4c52d","$graph-literacy-scale.components.Q13","19","windowEvents","prolific full","","","","","","","","{""focus"":2,""input"":1,""keydown"":1,""keyup"":1,""mousemove"":22,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","","","",""
"69e266c172efe398cfc4c52d","thanks","20","","prolific full","completed","","","","100.00","","","","","4723","4723","{
  ""taskId"": ""thanks"",
  ""trackTime"": true
}","2026-04-21T16:52:44.858Z","2026-04-21T16:52:49.581Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e266c172efe398cfc4c52d","thanks","20","windowEvents","prolific full","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":19,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","",""
"69e3970b83de3b68012e5cd2","participantTags","","participantTags","prolific full","","","","","","","","[]","","","","","","","","",""
"69e3970b83de3b68012e5cd2","introduction","0","prolificId","prolific full","completed","","","","100.00","","Please enter your Prolific ID","69e3970b83de3b68012e5cd2","","4967","4967","{
  ""taskId"": ""introduction"",
  ""trackTime"": true
}","2026-04-21T16:49:19.848Z","2026-04-21T16:49:24.815Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e3970b83de3b68012e5cd2","introduction","0","windowEvents","prolific full","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":10,""mousedown"":1,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","",""
"69e3970b83de3b68012e5cd2","Platelet_slightly_block","1","Platelet_slightly_block_alarming","prolific full","completed","","","","100.00","","How alarming does this platelet count result feel to you?","2","","132301","132301","{
  ""taskId"": ""Platelet_slightly_block"",
  ""trackTime"": true
}","2026-04-21T16:49:24.915Z","2026-04-21T16:51:37.216Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e3970b83de3b68012e5cd2","Platelet_slightly_block","1","Platelet_slightly_block_urgency","prolific full","completed","","","","100.00","","How urgent of an issue is this platelet count result?","2","","132301","132301","{
  ""taskId"": ""Platelet_slightly_block"",
  ""trackTime"": true
}","2026-04-21T16:49:24.915Z","2026-04-21T16:51:37.216Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e3970b83de3b68012e5cd2","Platelet_slightly_block","1","Platelet_slightly_block_action","prolific full","completed","","","","100.00","","Which of the following best describes what you would do in response to your platelet count test result?","Talk to your doctor about this test result at your next regular appointment","","132301","132301","{
  ""taskId"": ""Platelet_slightly_block"",
  ""trackTime"": true
}","2026-04-21T16:49:24.915Z","2026-04-21T16:51:37.216Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e3970b83de3b68012e5cd2","Platelet_slightly_block","1","windowEvents","prolific full","","","","","","","","{""focus"":4,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":129,""mousedown"":10,""mouseup"":10,""resize"":0,""scroll"":4,""visibility"":0}","","","","","","","","",""
"69e3970b83de3b68012e5cd2","Platelet_further_block","2","Platelet_further_block_alarming","prolific full","completed","","","","100.00","","How alarming does this platelet count result feel to you?","6","","71379","71379","{
  ""taskId"": ""Platelet_further_block"",
  ""trackTime"": true
}","2026-04-21T16:51:37.364Z","2026-04-21T16:52:48.743Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e3970b83de3b68012e5cd2","Platelet_further_block","2","Platelet_further_block_urgency","prolific full","completed","","","","100.00","","How urgent of an issue is this platelet count result?","6","","71379","71379","{
  ""taskId"": ""Platelet_further_block"",
  ""trackTime"": true
}","2026-04-21T16:51:37.364Z","2026-04-21T16:52:48.743Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e3970b83de3b68012e5cd2","Platelet_further_block","2","Platelet_further_block_action","prolific full","completed","","","","100.00","","Which of the following best describes what you would do in response to your platelet count test result?","Go to a hospital as soon as you can get free later today","","71379","71379","{
  ""taskId"": ""Platelet_further_block"",
  ""trackTime"": true
}","2026-04-21T16:51:37.364Z","2026-04-21T16:52:48.743Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e3970b83de3b68012e5cd2","Platelet_further_block","2","windowEvents","prolific full","","","","","","","","{""focus"":4,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":142,""mousedown"":10,""mouseup"":10,""resize"":3,""scroll"":35,""visibility"":0}","","","","","","","","",""
"69e3970b83de3b68012e5cd2","ALT_slightly_block","3","ALT_slightly_block_alarming","prolific full","completed","","","","100.00","","How alarming does this alanine aminotransferase (ALT) result feel to you?","3","","48590","48590","{
  ""taskId"": ""ALT_slightly_block"",
  ""trackTime"": true
}","2026-04-21T16:52:48.903Z","2026-04-21T16:53:37.493Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e3970b83de3b68012e5cd2","ALT_slightly_block","3","ALT_slightly_block_urgency","prolific full","completed","","","","100.00","","How urgent of an issue is this alanine aminotransferase (ALT) result?","4","","48590","48590","{
  ""taskId"": ""ALT_slightly_block"",
  ""trackTime"": true
}","2026-04-21T16:52:48.903Z","2026-04-21T16:53:37.493Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e3970b83de3b68012e5cd2","ALT_slightly_block","3","ALT_slightly_block_action","prolific full","completed","","","","100.00","","Which of the following best describes what you would do in response to your ALT test result?","Ask to see your doctor at the first available appointment","","48590","48590","{
  ""taskId"": ""ALT_slightly_block"",
  ""trackTime"": true
}","2026-04-21T16:52:48.903Z","2026-04-21T16:53:37.493Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e3970b83de3b68012e5cd2","ALT_slightly_block","3","windowEvents","prolific full","","","","","","","","{""focus"":4,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":101,""mousedown"":8,""mouseup"":8,""resize"":0,""scroll"":37,""visibility"":0}","","","","","","","","",""
"69e3970b83de3b68012e5cd2","ALT_further_block","4","ALT_further_block_alarming","prolific full","completed","","","","100.00","","How alarming does this alanine aminotransferase (ALT) result feel to you?","6","","70842","70842","{
  ""taskId"": ""ALT_further_block"",
  ""trackTime"": true
}","2026-04-21T16:53:37.631Z","2026-04-21T16:54:48.473Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e3970b83de3b68012e5cd2","ALT_further_block","4","ALT_further_block_urgency","prolific full","completed","","","","100.00","","How urgent of an issue is this alanine aminotransferase (ALT) result?","6","","70842","70842","{
  ""taskId"": ""ALT_further_block"",
  ""trackTime"": true
}","2026-04-21T16:53:37.631Z","2026-04-21T16:54:48.473Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e3970b83de3b68012e5cd2","ALT_further_block","4","ALT_further_block_action","prolific full","completed","","","","100.00","","Which of the following best describes what you would do in response to your ALT test result?","Go to a hospital as soon as you can get free later today","","70842","70842","{
  ""taskId"": ""ALT_further_block"",
  ""trackTime"": true
}","2026-04-21T16:53:37.631Z","2026-04-21T16:54:48.473Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e3970b83de3b68012e5cd2","ALT_further_block","4","windowEvents","prolific full","","","","","","","","{""focus"":4,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":121,""mousedown"":9,""mouseup"":9,""resize"":0,""scroll"":19,""visibility"":0}","","","","","","","","",""
"69e3970b83de3b68012e5cd2","Creatinine_slightly_block","5","Creatinine_slightly_block_alarming","prolific full","completed","","","","100.00","","How alarming does this serum creatinine result feel to you?","4","","79090","79090","{
  ""taskId"": ""Creatinine_slightly_block"",
  ""trackTime"": true
}","2026-04-21T16:54:48.630Z","2026-04-21T16:56:07.720Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e3970b83de3b68012e5cd2","Creatinine_slightly_block","5","Creatinine_slightly_block_urgency","prolific full","completed","","","","100.00","","How urgent of an issue is this serum creatinine result?","4","","79090","79090","{
  ""taskId"": ""Creatinine_slightly_block"",
  ""trackTime"": true
}","2026-04-21T16:54:48.630Z","2026-04-21T16:56:07.720Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e3970b83de3b68012e5cd2","Creatinine_slightly_block","5","Creatinine_slightly_block_action","prolific full","completed","","","","100.00","","Which of the following best describes what you would do in response to your serum creatinine test result?","Ask to see your doctor at the first available appointment","","79090","79090","{
  ""taskId"": ""Creatinine_slightly_block"",
  ""trackTime"": true
}","2026-04-21T16:54:48.630Z","2026-04-21T16:56:07.720Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e3970b83de3b68012e5cd2","Creatinine_slightly_block","5","windowEvents","prolific full","","","","","","","","{""focus"":4,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":135,""mousedown"":9,""mouseup"":9,""resize"":0,""scroll"":26,""visibility"":0}","","","","","","","","",""
"69e3970b83de3b68012e5cd2","Creatinine_further_block","6","Creatinine_further_block_alarming","prolific full","completed","","","","100.00","","How alarming does this serum creatinine result feel to you?","6","","46541","46541","{
  ""taskId"": ""Creatinine_further_block"",
  ""trackTime"": true
}","2026-04-21T16:56:07.845Z","2026-04-21T16:56:54.386Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e3970b83de3b68012e5cd2","Creatinine_further_block","6","Creatinine_further_block_urgency","prolific full","completed","","","","100.00","","How urgent of an issue is this serum creatinine result?","6","","46541","46541","{
  ""taskId"": ""Creatinine_further_block"",
  ""trackTime"": true
}","2026-04-21T16:56:07.845Z","2026-04-21T16:56:54.386Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e3970b83de3b68012e5cd2","Creatinine_further_block","6","Creatinine_further_block_action","prolific full","completed","","","","100.00","","Which of the following best describes what you would do in response to your serum creatinine test result?","Go to a hospital as soon as you can get free later today","","46541","46541","{
  ""taskId"": ""Creatinine_further_block"",
  ""trackTime"": true
}","2026-04-21T16:56:07.845Z","2026-04-21T16:56:54.386Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e3970b83de3b68012e5cd2","Creatinine_further_block","6","windowEvents","prolific full","","","","","","","","{""focus"":4,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":97,""mousedown"":9,""mouseup"":9,""resize"":0,""scroll"":20,""visibility"":0}","","","","","","","","",""
